,出发机场,到达机场,航班编号,飞机编号,计划飞行时间,计划起飞时刻,航班月份,计划到达时刻,前序延误,起飞间隔,到达特情,出发特情,出发天气,出发气温,到达天气,到达气温,航空公司,航班性质,飞机延误目标
6093,373,63,182,0.0,2.5833333,15,5,17,0.458428480424,4.52048854749,0,0,73,0,102,0,1,1,1
7706,146,416,19961,0.0,2.25,7,5,9,0.458428480424,4.52048854749,0,0,96,0,22,0,99,1,1
2915,258,222,22042,0.0,1.75,3,5,5,0.458428480424,4.52048854749,0,0,3,0,20,0,99,1,1
120014,226,323,11629,0.0,2.6666667,11,9,14,0.458428480424,4.52048854749,1,0,16,0,35,0,57,0,0
6003,115,343,19074,0.0,1.25,8,5,9,0.458428480424,4.52048854749,0,0,42,0,82,0,91,1,1
116024,1,230,12011,0.0,0.6666667,9,8,9,0.458428480424,4.52048854749,0,0,96,0,99,0,57,1,0
127035,226,118,11585,0.0,2.1666667,8,10,10,0.458428480424,4.52048854749,0,0,90,0,90,0,57,0,0
3135,136,407,15254,0.0,2.25,3,5,5,0.458428480424,4.52048854749,0,0,119,0,62,0,67,1,1
6655,320,92,15237,0.0,1.4166666,14,5,15,0.458428480424,4.52048854749,0,0,62,0,62,0,67,1,1
3840,423,183,17095,0.0,2.8333333,23,5,2,0.458428480424,4.52048854749,0,0,24,0,62,0,76,1,1
4038,358,149,16654,0.0,1.75,19,5,21,0.458428480424,4.52048854749,0,0,62,0,4,0,73,0,1
107697,55,388,9082,0.0,4.1666665,19,6,23,0.458428480424,4.52048854749,0,0,77,0,45,0,37,1,0
381,320,56,15950,0.0,2.0,0,5,2,0.458428480424,4.52048854749,0,0,64,0,44,0,67,1,1
7027,70,417,813,0.0,2.75,23,5,2,0.458428480424,4.52048854749,0,0,82,0,102,0,1,1,1
3343,351,385,10820,0.0,2.4166667,0,5,2,0.458428480424,4.52048854749,0,0,64,0,16,0,55,1,1
6615,68,297,7235,0.0,1.5,11,5,13,0.458428480424,4.52048854749,0,0,24,0,64,0,37,1,1
4204,299,163,15928,0.0,2.5,6,5,8,0.458428480424,4.52048854749,0,0,16,0,22,0,67,1,1
3128,136,55,18742,0.0,2.6666667,2,5,5,0.458428480424,4.52048854749,0,0,119,0,62,0,91,1,1
121543,1,230,11586,0.0,0.6666667,6,9,6,0.458428480424,4.52048854749,0,0,82,0,82,0,57,0,0
9967,289,123,17593,0.0,5.0833335,1,6,7,0.458428480424,4.52048854749,0,0,69,0,11,0,83,1,1
110294,377,230,11709,0.0,0.5833333,4,7,5,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
123150,377,230,11723,0.0,0.5833333,4,9,5,0.458428480424,4.52048854749,0,0,82,0,82,0,57,0,0
125862,190,63,11701,0.0,0.75,2,10,3,0.458428480424,4.52048854749,0,0,0,0,42,0,57,0,0
118651,62,48,11696,0.0,2.0833333,5,9,7,0.458428480424,4.52048854749,0,1,22,0,31,0,57,0,0
5180,144,163,16145,0.0,1.9166666,1,5,3,0.458428480424,4.52048854749,0,0,64,0,62,0,67,1,1
122074,226,242,11588,0.0,3.0,9,9,12,0.458428480424,4.52048854749,0,0,16,0,24,0,57,0,0
32474,196,380,12873,0.0,1.0,16,8,17,0.458428480424,4.52048854749,1,0,16,0,124,0,60,0,0
10626,443,74,872,0.0,2.75,12,6,15,0.458428480424,4.52048854749,0,0,16,0,25,0,1,1,1
8333,144,74,766,0.0,2.5833333,2,6,5,0.458428480424,4.52048854749,0,0,62,0,16,0,1,1,1
16055,368,149,18682,0.0,2.4166667,18,6,20,0.458428480424,4.52048854749,1,0,9,0,85,0,91,0,0
16044,70,380,13060,0.0,2.5,16,6,18,0.458428480424,4.52048854749,0,0,96,0,102,0,60,0,0
130218,62,48,11624,0.0,2.0833333,5,10,7,0.458428480424,4.52048854749,0,0,87,0,64,0,57,0,0
3029,62,416,23875,0.0,1.25,13,5,14,0.458428480424,4.52048854749,0,0,16,0,62,0,116,1,1
1491,55,118,16025,0.0,1.75,6,5,7,0.458428480424,4.52048854749,0,0,16,0,102,0,67,1,1
7328,320,56,15950,0.0,2.0,0,5,2,0.458428480424,4.52048854749,0,0,117,0,72,0,67,1,1
4859,320,242,19543,0.0,2.5833333,23,5,1,0.458428480424,4.52048854749,0,0,62,0,70,0,99,1,0
127856,1,230,11582,0.0,0.6666667,6,10,6,0.458428480424,4.52048854749,0,0,90,0,98,0,57,0,0
6295,320,56,3598,0.0,1.9166666,10,5,12,0.458428480424,4.52048854749,0,0,82,0,62,0,32,1,1
10676,414,118,18393,0.0,1.3333334,14,6,15,0.458428480424,4.52048854749,0,0,20,0,95,0,91,1,1
128469,397,48,2377,0.0,5.0,12,10,17,0.458428480424,4.52048854749,0,0,16,0,16,0,20,1,0
9460,212,48,6373,0.0,1.4166666,17,6,18,0.458428480424,4.52048854749,0,0,2,0,16,0,37,0,0
98265,55,360,12801,0.0,3.0,20,5,23,0.458428480424,4.52048854749,0,0,85,0,16,0,60,0,0
36486,225,323,19400,0.0,5.3333335,1,9,6,0.458428480424,4.52048854749,0,0,0,0,8,0,92,0,0
8724,146,360,15403,0.0,2.9166667,0,6,3,0.458428480424,4.52048854749,0,0,4,0,97,0,67,1,1
17469,22,329,2542,0.0,1.0833334,0,6,1,0.458428480424,4.52048854749,0,0,0,0,0,0,28,1,0
4517,423,418,14571,0.0,1.4166666,9,5,10,0.458428480424,4.52048854749,0,0,85,0,22,0,66,1,1
121065,226,315,11727,0.0,3.0,7,9,10,0.458428480424,4.52048854749,0,0,24,0,62,0,57,0,0
127609,1,230,11582,0.0,0.6666667,6,10,6,0.458428480424,4.52048854749,0,0,82,0,82,0,57,0,0
130431,226,343,11578,0.0,2.4166667,13,10,15,0.458428480424,4.52048854749,0,0,20,0,87,0,57,0,0
30465,352,149,10299,0.0,2.35,13,8,16,0.458428480424,4.52048854749,0,0,64,0,2,0,44,1,0
122749,226,163,11623,0.0,5.5833335,7,9,12,0.458428480424,4.52048854749,0,0,20,0,99,0,57,0,0
127700,226,416,11621,0.0,1.8333334,11,10,13,0.458428480424,4.52048854749,0,0,82,0,62,0,57,0,0
129927,226,74,11641,0.0,1.3333334,8,10,9,0.458428480424,4.52048854749,0,0,42,0,24,0,57,0,0
6181,228,315,5350,0.0,2.6666667,4,5,6,0.458428480424,4.52048854749,0,0,16,0,82,0,35,1,1
8669,136,55,16772,0.0,2.75,22,6,1,0.458428480424,4.52048854749,0,0,119,0,24,0,73,1,1
3762,358,149,21163,0.0,1.9166666,11,5,13,0.458428480424,4.52048854749,0,0,16,0,95,0,99,1,1
129625,226,369,11654,0.0,0.5833333,3,10,3,0.458428480424,4.52048854749,0,0,42,0,42,0,57,0,0
123296,373,163,26569,0.0,2.0,13,9,15,0.458428480424,4.52048854749,0,0,24,0,62,0,164,1,0
8953,217,217,748,0.0,2.0833333,10,6,12,0.458428480424,4.52048854749,1,0,62,0,120,0,1,1,1
129463,226,148,11622,0.0,2.0833333,7,10,9,0.458428480424,4.52048854749,0,0,20,0,43,0,57,0,0
3561,136,357,13411,0.0,1.4166666,23,5,1,0.458428480424,4.52048854749,0,0,16,0,16,0,60,1,1
10240,160,300,619,0.0,5.9166665,0,6,6,0.458428480424,4.52048854749,0,0,118,0,95,0,1,1,1
117877,190,63,11699,0.0,0.75,2,9,3,0.458428480424,4.52048854749,0,0,0,0,82,0,57,0,0
3309,289,59,17442,0.0,1.1666666,22,5,0,0.458428480424,4.52048854749,0,0,62,0,16,0,83,1,1
127379,226,405,11632,0.0,2.1666667,6,10,8,0.458428480424,4.52048854749,0,1,82,0,82,0,57,0,0
2583,146,232,5885,0.0,2.0,13,5,15,0.458428480424,4.52048854749,0,0,85,0,82,0,37,1,1
132982,62,149,11625,0.0,2.25,4,11,6,0.458428480424,4.52048854749,0,1,43,0,43,0,57,0,0
2231,22,147,2629,0.0,1.6666666,7,5,9,0.458428480424,4.52048854749,0,0,0,0,62,0,28,1,1
17279,62,217,18951,0.0,1.4166666,17,6,18,0.458428480424,4.52048854749,0,0,16,0,62,0,91,0,0
9001,423,230,13402,0.0,1.75,12,6,14,0.458428480424,4.52048854749,0,0,99,0,98,0,60,1,1
7837,428,256,25562,0.0,2.0833333,1,5,3,0.458428480424,4.52048854749,0,0,16,0,16,0,140,0,0
1168,389,267,12902,0.0,2.9166667,1,5,4,0.458428480424,4.52048854749,0,0,62,0,64,0,60,1,1
1543,144,370,11771,0.0,1.5833334,10,5,11,0.458428480424,4.52048854749,0,0,62,0,62,0,57,1,1
18821,332,163,21799,0.0,3.0,6,7,9,0.458428480424,4.52048854749,0,0,24,0,119,0,99,1,0
5607,370,163,10364,0.0,4.0833335,22,5,2,0.458428480424,4.52048854749,0,0,97,0,62,0,44,1,1
5651,423,118,16045,0.0,2.5833333,2,5,5,0.458428480424,4.52048854749,0,0,22,0,90,0,67,1,1
7849,68,357,9378,0.0,1.5,2,5,3,0.458428480424,4.52048854749,0,0,85,0,118,0,37,1,1
115834,226,343,12091,0.0,2.4166667,7,8,9,0.458428480424,4.52048854749,0,0,95,0,62,0,57,1,0
130317,62,118,11632,0.0,2.25,8,10,11,0.458428480424,4.52048854749,0,1,87,0,85,0,57,0,0
5573,136,323,21418,0.0,2.5833333,12,5,14,0.458428480424,4.52048854749,0,0,119,0,62,0,99,1,1
4529,299,366,24281,0.0,1.3333334,10,5,11,0.458428480424,4.52048854749,0,0,28,0,16,0,122,1,1
119115,226,24,11719,0.0,0.6666667,5,9,6,0.458428480424,4.52048854749,1,0,16,0,16,0,57,0,0
5878,320,55,5708,0.0,1.5833334,3,5,4,0.458428480424,4.52048854749,0,0,64,0,62,0,37,1,1
123069,226,407,11935,0.0,1.5833334,15,9,16,0.458428480424,4.52048854749,0,0,85,0,16,0,57,0,0
95200,47,139,8775,0.0,1.1666666,16,4,17,0.458428480424,4.52048854749,0,1,4,0,16,0,37,0,0
595,370,407,6044,0.0,1.9166666,5,5,7,0.458428480424,4.52048854749,0,0,97,0,22,0,37,1,1
6035,365,343,6976,0.0,2.0833333,10,5,12,0.458428480424,4.52048854749,0,0,30,0,82,0,37,1,1
91249,287,358,10700,0.0,3.5833333,10,3,14,0.458428480424,4.52048854749,0,0,0,0,0,0,54,2,0
8342,320,74,4148,0.0,3.0833333,3,6,6,0.458428480424,4.52048854749,0,0,24,0,16,0,32,1,1
124333,1,230,11586,0.0,0.6666667,6,10,6,0.458428480424,4.52048854749,0,0,16,0,62,0,57,0,0
9994,176,385,17094,0.0,2.6666667,3,6,6,0.458428480424,4.52048854749,0,0,62,0,62,0,76,1,1
132949,1,230,11687,0.0,0.75,3,11,4,0.458428480424,4.52048854749,0,0,28,0,42,0,57,0,0
122096,70,363,27437,0.0,2.5833333,11,9,13,0.458428480424,4.52048854749,0,0,43,0,16,0,164,1,0
3269,397,215,13453,0.0,1.8333334,12,5,14,0.458428480424,4.52048854749,0,0,44,0,1,0,60,1,1
85779,113,266,25764,0.0,3.0166667,4,2,7,0.458428480424,4.52048854749,0,0,0,0,0,0,143,2,0
10826,111,415,12753,0.0,0.6666667,4,6,5,0.458428480424,4.52048854749,0,0,0,0,22,0,60,1,1
9151,47,343,21302,0.0,2.4166667,2,6,4,0.458428480424,4.52048854749,0,0,16,0,82,0,99,1,1
728,417,416,20657,0.0,2.1666667,8,5,11,0.458428480424,4.52048854749,0,0,8,0,64,0,99,1,1
131659,190,63,11627,0.0,0.6666667,2,11,2,0.458428480424,4.52048854749,0,0,0,0,16,0,57,0,0
9901,47,139,16340,0.0,1.3333334,15,6,16,0.458428480424,4.52048854749,0,1,117,0,119,0,73,1,1
6682,70,450,19687,0.0,2.25,23,5,1,0.458428480424,4.52048854749,1,0,25,0,37,0,99,1,1
8413,176,300,16671,0.0,2.6666667,5,6,8,0.458428480424,4.52048854749,0,0,16,0,16,0,73,1,1
36367,202,63,9419,0.0,1.25,16,9,17,0.458428480424,4.52048854749,1,0,42,0,125,0,37,0,0
129263,226,74,11641,0.0,1.3333334,8,10,9,0.458428480424,4.52048854749,0,0,85,0,44,0,57,0,0
4150,212,417,12961,0.0,1.3333334,3,5,4,0.458428480424,4.52048854749,0,0,49,0,124,0,60,1,1
120204,190,63,11690,0.0,0.75,2,9,3,0.458428480424,4.52048854749,0,0,0,0,64,0,57,0,0
2644,22,329,2589,0.0,1.0833334,0,5,1,0.458428480424,4.52048854749,0,0,0,0,0,0,28,1,0
8001,373,315,18473,0.0,1.5833334,14,5,16,0.458428480424,4.52048854749,1,0,22,0,82,0,91,1,1
114190,222,388,13259,0.0,1.0,16,8,17,0.458428480424,4.52048854749,0,0,50,0,22,0,60,0,0
128929,27,230,11694,0.0,0.5,2,10,2,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
126777,1,230,11617,0.0,0.6666667,3,10,4,0.458428480424,4.52048854749,0,0,82,0,82,0,57,0,0
292,212,139,15581,0.0,1.9166666,13,5,15,0.458428480424,4.52048854749,0,0,43,0,16,0,67,1,1
647,68,416,13142,0.0,1.9166666,6,5,8,0.458428480424,4.52048854749,0,0,16,0,64,0,60,1,1
92033,70,42,22404,0.0,5.5,2,3,7,0.458428480424,4.52048854749,0,0,64,0,16,0,99,1,0
2406,423,242,5902,0.0,0.9166667,3,5,4,0.458428480424,4.52048854749,0,0,24,0,70,0,37,1,1
8183,217,217,17934,0.0,2.0,11,5,13,0.458428480424,4.52048854749,0,0,22,0,62,0,85,1,1
130197,380,63,11657,0.0,1.5,5,10,6,0.458428480424,4.52048854749,1,0,24,0,87,0,57,0,0
131027,380,63,11663,0.0,1.5,5,11,6,0.458428480424,4.52048854749,0,0,22,0,82,0,57,0,0
6990,295,348,17369,0.0,2.0,13,5,15,0.458428480424,4.52048854749,0,0,24,0,64,0,83,1,1
2675,437,343,1681,0.0,1.8333334,1,5,3,0.458428480424,4.52048854749,0,0,16,0,25,0,7,1,1
6346,106,323,14290,0.0,1.9166666,13,5,15,0.458428480424,4.52048854749,0,0,24,0,85,0,66,1,1
132786,370,344,8354,0.0,5.6666665,8,11,14,0.458428480424,4.52048854749,0,0,64,0,66,0,37,0,0
6837,429,315,2982,0.0,1.6666666,6,5,8,0.458428480424,4.52048854749,0,0,62,0,62,0,32,1,1
10589,101,297,17407,0.0,1.8333334,11,6,13,0.458428480424,4.52048854749,0,0,16,0,16,0,83,1,1
106946,389,63,13870,0.0,2.75,9,6,12,0.458428480424,4.52048854749,0,0,102,0,42,0,60,0,0
123811,62,242,11690,0.0,1.8333334,4,10,6,0.458428480424,4.52048854749,0,0,16,0,62,0,57,0,0
9604,24,59,11800,0.0,1.25,3,6,4,0.458428480424,4.52048854749,0,0,22,0,42,0,57,1,1
27110,47,297,2371,0.0,2.0833333,22,8,1,0.458428480424,4.52048854749,0,0,62,0,16,0,20,1,0
10666,62,139,15057,0.0,2.3333333,14,6,16,0.458428480424,4.52048854749,1,0,43,0,16,0,67,1,1
126108,1,230,11638,0.0,0.6666667,3,10,4,0.458428480424,4.52048854749,0,0,42,0,49,0,57,0,0
5594,291,315,6643,0.0,2.1666667,14,5,16,0.458428480424,4.52048854749,0,0,0,0,22,0,37,1,1
120631,1,230,11629,0.0,0.6666667,9,9,9,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
10265,136,183,16670,0.0,4.5,0,6,5,0.458428480424,4.52048854749,0,0,16,0,16,0,73,1,1
122466,226,369,11654,0.0,0.5833333,3,9,3,0.458428480424,4.52048854749,0,0,16,0,64,0,57,0,0
8663,424,380,13122,0.0,2.4166667,17,6,19,0.458428480424,4.52048854749,1,0,102,0,82,0,60,0,0
5530,332,139,21417,0.0,3.0,8,5,11,0.458428480424,4.52048854749,0,0,62,0,119,0,99,1,1
2021,332,363,21377,0.0,2.6666667,8,5,10,0.458428480424,4.52048854749,1,0,64,0,95,0,99,1,1
2671,194,124,2721,0.0,1.0,1,5,2,0.458428480424,4.52048854749,0,0,62,0,0,0,28,1,1
132833,1,230,11692,0.0,0.75,11,11,12,0.458428480424,4.52048854749,0,0,16,0,87,0,57,0,0
6034,351,403,25007,0.0,1.8333334,10,5,12,0.458428480424,4.52048854749,0,0,82,0,22,0,128,1,1
124979,226,149,11625,0.0,2.25,11,10,13,0.458428480424,4.52048854749,0,0,62,0,24,0,57,0,0
8316,115,384,17138,0.0,1.75,1,6,3,0.458428480424,4.52048854749,0,0,97,0,42,0,76,1,1
4648,423,390,19784,0.0,1.0833334,0,5,1,0.458428480424,4.52048854749,0,0,62,0,62,0,99,1,0
114398,226,343,12091,0.0,2.4166667,7,8,9,0.458428480424,4.52048854749,0,0,82,0,64,0,57,1,0
123786,1,230,11639,0.0,0.6666667,3,10,4,0.458428480424,4.52048854749,0,0,82,0,16,0,57,0,0
3325,146,363,6062,0.0,2.25,23,5,2,0.458428480424,4.52048854749,0,0,62,0,16,0,37,1,1
4748,47,149,12416,0.0,2.3333333,6,5,9,0.458428480424,4.52048854749,0,0,11,0,8,0,59,1,1
127863,226,343,11583,0.0,2.4166667,7,10,9,0.458428480424,4.52048854749,0,0,98,0,42,0,57,0,0
132094,380,63,11662,0.0,1.5,5,11,6,0.458428480424,4.52048854749,0,0,16,0,24,0,57,0,0
6985,302,149,316,0.0,2.25,13,5,15,0.458428480424,4.52048854749,0,0,16,0,82,0,1,1,1
2187,68,118,15497,0.0,1.3333334,3,5,4,0.458428480424,4.52048854749,0,0,32,0,95,0,67,1,1
5827,414,163,20161,0.0,4.9166665,0,5,5,0.458428480424,4.52048854749,0,0,82,0,62,0,99,1,1
4138,255,48,6059,0.0,2.25,2,5,5,0.458428480424,4.52048854749,0,0,69,0,30,0,37,1,1
132801,226,92,11693,0.0,4.9166665,9,11,13,0.458428480424,4.52048854749,0,0,87,0,64,0,57,0,0
8546,144,417,18371,0.0,4.4166665,11,6,15,0.458428480424,4.52048854749,0,0,62,0,102,0,91,1,1
8569,136,118,18727,0.0,2.0,11,6,13,0.458428480424,4.52048854749,0,0,119,0,97,0,91,1,1
1663,121,203,2724,0.0,1.0,3,5,4,0.458428480424,4.52048854749,0,0,0,0,97,0,28,1,1
129382,190,63,11700,0.0,0.75,2,10,3,0.458428480424,4.52048854749,0,0,0,0,43,0,57,0,0
132649,226,407,11582,0.0,1.5,3,11,4,0.458428480424,4.52048854749,0,0,87,0,20,0,57,0,0
85720,138,218,25920,0.0,6.1666665,16,2,22,0.458428480424,4.52048854749,0,0,0,0,0,0,150,2,0
86005,65,347,19414,0.0,4.5833335,4,2,9,0.458428480424,4.52048854749,0,0,0,0,0,0,93,2,0
4180,365,72,9379,0.0,1.6666666,4,5,6,0.458428480424,4.52048854749,0,0,96,0,49,0,37,1,0
2914,210,388,15962,0.0,1.5833334,3,5,4,0.458428480424,4.52048854749,0,0,79,0,64,0,67,1,1
17645,145,63,23945,0.0,2.0,16,6,18,0.458428480424,4.52048854749,1,0,42,0,19,0,116,0,0
30842,393,315,21290,0.0,1.1666666,12,8,13,0.458428480424,4.52048854749,0,0,97,0,16,0,99,1,0
101713,351,315,8032,0.0,2.3333333,16,5,18,0.458428480424,4.52048854749,0,1,43,0,62,0,37,0,0
1900,424,416,18580,0.0,2.9166667,2,5,5,0.458428480424,4.52048854749,0,0,102,0,95,0,91,1,1
121587,62,343,12060,0.0,2.5,9,9,12,0.458428480424,4.52048854749,0,0,85,0,24,0,57,0,0
1102,217,197,1413,0.0,0.9166667,15,5,16,0.458428480424,4.52048854749,0,0,62,0,0,0,6,1,0
128272,226,315,11631,0.0,2.9166667,11,10,14,0.458428480424,4.52048854749,0,0,16,0,42,0,57,0,0
9521,423,366,20935,0.0,1.4166666,0,6,1,0.458428480424,4.52048854749,0,0,22,0,24,0,99,1,1
120828,226,297,11628,0.0,2.25,6,9,8,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
1220,160,217,15527,0.0,3.5,5,5,9,0.458428480424,4.52048854749,0,0,25,0,95,0,67,1,1
6297,55,388,25808,0.0,4.1666665,10,5,14,0.458428480424,4.52048854749,0,0,64,0,95,0,145,1,1
127859,226,297,11628,0.0,2.25,6,10,8,0.458428480424,4.52048854749,0,0,98,0,87,0,57,0,0
115991,226,297,12025,0.0,2.25,6,8,8,0.458428480424,4.52048854749,0,0,99,0,16,0,57,1,0
2310,136,363,10345,0.0,1.1666666,22,5,23,0.458428480424,4.52048854749,0,0,16,0,16,0,44,1,0
4820,144,63,11997,0.0,3.0833333,12,5,15,0.458428480424,4.52048854749,0,0,16,0,16,0,57,1,1
6802,160,78,559,0.0,2.75,5,5,7,0.458428480424,4.52048854749,0,0,16,0,28,0,1,1,1
10642,62,118,18973,0.0,2.3333333,13,6,15,0.458428480424,4.52048854749,0,0,43,0,95,0,91,1,1
116523,226,28,11577,0.0,1.25,9,9,10,0.458428480424,4.52048854749,0,0,16,0,85,0,57,0,0
9019,226,262,11644,0.0,0.6666667,13,6,14,0.458428480424,4.52048854749,0,0,98,0,25,0,57,1,1
8326,424,323,14408,0.0,1.6666666,2,6,3,0.458428480424,4.52048854749,0,0,102,0,70,0,66,1,1
112442,27,230,11834,0.0,0.5,12,7,13,0.458428480424,4.52048854749,0,0,119,0,16,0,57,0,0
4796,295,363,8419,0.0,2.0,10,5,12,0.458428480424,4.52048854749,0,0,9,0,95,0,37,1,1
127005,1,230,11577,0.0,0.6666667,6,10,6,0.458428480424,4.52048854749,0,0,87,0,90,0,57,0,0
7527,423,366,17002,0.0,2.1666667,10,5,13,0.458428480424,4.52048854749,0,0,99,0,24,0,73,1,1
122043,226,343,11728,0.0,2.4166667,7,9,9,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
2983,393,118,11471,0.0,2.3333333,8,5,11,0.458428480424,4.52048854749,1,0,22,0,95,0,56,1,1
121993,226,374,11665,0.0,4.3333335,4,9,9,0.458428480424,4.52048854749,0,0,16,0,62,0,57,0,0
132483,1,230,11721,0.0,0.6666667,8,11,9,0.458428480424,4.52048854749,0,0,16,0,82,0,57,0,0
2208,368,242,15872,0.0,4.6666665,5,5,10,0.458428480424,4.52048854749,0,0,16,0,64,0,67,1,1
126833,226,357,11617,0.0,1.8333334,6,10,8,0.458428480424,4.52048854749,0,0,82,0,16,0,57,0,0
124849,1,230,11584,0.0,0.6666667,3,10,4,0.458428480424,4.52048854749,0,0,16,0,62,0,57,0,0
116136,27,230,11686,0.0,0.5,2,9,2,0.458428480424,4.52048854749,0,0,24,0,85,0,57,0,0
127003,397,428,2373,0.0,1.1666666,6,10,7,0.458428480424,4.52048854749,0,0,62,0,62,0,20,1,0
3432,145,366,21738,0.0,1.4166666,6,5,7,0.458428480424,4.52048854749,0,0,69,0,62,0,99,1,1
50629,160,236,7723,0.0,1.0,2,10,3,0.458428480424,4.52048854749,0,0,97,0,50,0,37,0,0
117477,226,407,11935,0.0,1.5833334,15,9,16,0.458428480424,4.52048854749,0,0,82,0,24,0,57,0,0
71,55,380,23557,0.0,1.3333334,2,5,3,0.458428480424,4.52048854749,0,0,43,0,99,0,101,1,1
2326,47,217,6359,0.0,1.5833334,23,5,1,0.458428480424,4.52048854749,0,0,120,0,16,0,37,1,1
117038,1,230,11582,0.0,0.6666667,6,9,6,0.458428480424,4.52048854749,0,0,82,0,24,0,57,0,0
2916,393,343,10821,0.0,1.9166666,3,5,5,0.458428480424,4.52048854749,0,0,22,0,5,0,55,1,1
25558,90,315,20379,0.0,1.0,22,7,23,0.458428480424,4.52048854749,0,0,103,0,118,0,99,0,0
132986,226,55,11585,0.0,3.9166667,4,11,8,0.458428480424,4.52048854749,0,0,42,0,49,0,57,0,0
39275,217,48,22074,0.0,2.0833333,0,9,2,0.458428480424,4.52048854749,0,0,17,0,16,0,99,1,0
611,136,374,15580,0.0,4.75,5,5,10,0.458428480424,4.52048854749,0,0,16,0,100,0,67,1,1
120226,1,230,11584,0.0,0.6666667,3,9,4,0.458428480424,4.52048854749,0,0,82,0,16,0,57,0,0
1627,393,72,15497,0.0,1.75,0,5,2,0.458428480424,4.52048854749,0,0,44,0,16,0,67,1,1
2043,226,323,14460,0.0,2.5833333,10,5,12,0.458428480424,4.52048854749,0,0,103,0,64,0,66,1,1
787,176,410,26708,0.0,4.3333335,10,5,15,0.458428480424,4.52048854749,0,0,82,0,8,0,164,1,1
10672,365,139,12868,0.0,1.5,14,6,15,0.458428480424,4.52048854749,1,0,97,0,16,0,60,1,1
107681,240,92,8118,0.0,3.6666667,14,6,18,0.458428480424,4.52048854749,0,0,85,0,121,0,37,0,0
129551,226,417,11936,0.0,2.1666667,13,10,16,0.458428480424,4.52048854749,0,0,20,0,64,0,57,0,0
113823,68,315,8292,0.0,2.25,16,8,18,0.458428480424,4.52048854749,1,0,119,0,102,0,37,1,0
6313,160,315,5344,0.0,1.9166666,11,5,13,0.458428480424,4.52048854749,0,0,62,0,82,0,35,1,1
3011,146,230,7549,0.0,2.5,11,5,14,0.458428480424,4.52048854749,0,1,33,0,85,0,37,1,1
9196,368,72,15351,0.0,2.25,4,6,6,0.458428480424,4.52048854749,0,0,95,0,31,0,67,1,1
9516,365,297,8755,0.0,1.75,0,6,2,0.458428480424,4.52048854749,0,0,16,0,24,0,37,1,1
132759,226,360,11722,0.0,2.1666667,7,11,9,0.458428480424,4.52048854749,0,0,87,0,16,0,57,0,0
5226,55,272,22226,0.0,1.9166666,4,5,6,0.458428480424,4.52048854749,0,0,62,0,17,0,99,1,1
123087,370,63,27194,0.0,2.1666667,0,9,2,0.458428480424,4.52048854749,0,0,25,0,87,0,164,1,0
102584,226,24,11708,0.0,0.6666667,5,5,6,0.458428480424,4.52048854749,0,0,16,0,16,0,57,1,0
17446,68,357,6920,0.0,1.3333334,16,6,18,0.458428480424,4.52048854749,0,0,64,0,16,0,37,0,0
1328,397,212,8989,0.0,0.9166667,14,5,15,0.458428480424,4.52048854749,0,0,16,0,0,0,37,1,1
5078,228,417,16998,0.0,1.5833334,12,5,14,0.458428480424,4.52048854749,0,0,35,0,118,0,73,1,1
69406,451,416,13630,0.0,1.3333334,16,12,17,0.458428480424,4.52048854749,0,0,62,1,22,0,60,0,0
3277,389,343,14449,0.0,2.0833333,12,5,14,0.458428480424,4.52048854749,0,0,22,0,62,0,66,1,1
8301,332,363,21352,0.0,2.5833333,1,6,3,0.458428480424,4.52048854749,0,0,70,0,95,0,99,1,1
121042,226,405,11632,0.0,2.1666667,6,9,8,0.458428480424,4.52048854749,0,0,24,0,64,0,57,0,0
9918,62,139,23848,0.0,2.0833333,23,6,1,0.458428480424,4.52048854749,0,0,97,0,16,0,116,1,1
10309,68,357,23742,0.0,1.5,2,6,3,0.458428480424,4.52048854749,0,0,24,0,97,0,110,1,1
125062,1,230,11639,0.0,0.6666667,3,10,4,0.458428480424,4.52048854749,0,0,16,0,62,0,57,0,0
119533,190,63,11697,0.0,0.75,2,9,3,0.458428480424,4.52048854749,0,0,0,0,90,0,57,0,0
10179,423,247,1250,0.0,2.1666667,14,6,16,0.458428480424,4.52048854749,0,0,62,0,102,0,6,1,1
120733,259,230,11654,0.0,0.6666667,2,9,2,0.458428480424,4.52048854749,0,0,49,0,16,0,57,0,0
120293,380,63,12059,0.0,1.75,5,9,7,0.458428480424,4.52048854749,0,0,64,0,64,0,57,0,0
8954,368,149,15404,0.0,2.75,10,6,13,0.458428480424,4.52048854749,0,0,97,0,4,0,67,1,1
128566,62,363,11701,0.0,2.0,6,10,8,0.458428480424,4.52048854749,0,0,42,0,25,0,57,0,0
1600,188,222,22271,0.0,1.0833334,16,5,17,0.458428480424,4.52048854749,0,0,0,0,62,0,99,1,1
4476,146,363,6762,0.0,2.5,5,5,8,0.458428480424,4.52048854749,0,0,90,0,95,0,37,1,1
29218,320,343,14737,0.0,2.1666667,3,8,5,0.458428480424,4.52048854749,0,0,64,0,102,0,66,1,0
